0.0,0.0,-0.785,0.175,-0.175,-1.047,0.0,0.0,0.663,-1.414,0.785,-0.175,-0.175,-1.047,0.0,0.0
0.0,1.571,-0.785,0.175,-0.175,-1.047,0.0,0.0,0.663,-1.414,0.785,-0.175,-0.262,-1.047,0.0,0.0
